N,P,K,temperature,humidity,ph,rainfall,label,Medicine,Medicine_Use
37.12129391,80.54480424,153.6762027,21.46853742,37.13774967,3.542390932,115.9714334,pigeonpeas,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
22.7091553,73.99096054,39.95828663,21.46998174,97.65928704,5.871905365,141.2352899,coconut,Systemic Fungicide (Tridemorph),Fungicide for Phytophthora controls Mahali disease.
51.82607706,108.7223177,159.2439174,21.47043773,59.97183389,9.767024244,151.7168457,grapes,Copper Fungicide,treats bacterial and fungal diseases.
29.434645,58.17131082,159.0134238,21.47564262,59.86520982,6.295687212,169.7411257,pigeonpeas,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
18,58,16,21.47607807,38.80023714,4.962661422,180.382234,pigeonpeas,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
125.3000989,9.406022532,157.1513425,21.47776297,37.92765301,9.370604526,250.049986,coffee,Systemic Fungicide,Fungicide controls Coffee Leaf Rust.
113.9798955,130.5669549,7.061826514,21.47919647,34.14658206,8.361631088,143.3483821,pigeonpeas,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
10.71550104,79.62478686,134.1943963,21.47986974,19.91102274,5.303861668,200.5187425,chickpea,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
95.06684359,81.9517167,171.3829716,21.48124592,81.38028027,8.057638136,40.57100468,watermelon,Bio-Pesticide (Neem Oil),controls pests and powdery mildew.
110.5938955,143.1926048,117.1406654,21.48460843,37.06155755,4.594390113,35.05962115,watermelon,Bio-Pesticide (Neem Oil),controls pests and powdery mildew.
119.904773,94.10779716,107.2676951,21.48716027,29.37374634,4.396238221,177.5041965,banana,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
134.970086,28.02265145,62.95182626,21.48738727,45.45147575,3.669647785,240.2482254,coffee,Systemic Fungicide,Fungicide controls Coffee Leaf Rust.
15.00566233,120.4484757,26.61216426,21.48767226,55.96530432,9.287724167,88.19919328,grapes,Copper Fungicide,treats bacterial and fungal diseases.
139.8769985,96.36427621,77.94617917,21.48833811,79.54182122,7.383654278,236.3447241,banana,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
18,23,8,21.49118657,93.43949693,6.41354791,101.4819888,orange,Copper Fungicide,treats bacterial and fungal diseases.
43.28801827,116.4456342,71.2759417,21.49792696,76.1213763,8.76458764,284.5830527,grapes,Copper Fungicide,treats bacterial and fungal diseases.
27.02164358,39.3496006,131.4458651,21.49949246,45.50831151,8.596770944,212.5937569,pigeonpeas,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
85.59140423,28.73408613,32.00795803,21.49976139,43.47028216,9.386820527,91.32356767,coffee,Systemic Fungicide,Fungicide controls Coffee Leaf Rust.
47.11244094,104.4011687,31.78315419,21.50419464,33.82547323,6.812496186,234.8658924,pigeonpeas,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
60.68382516,113.2575276,28.90655751,21.50629202,39.5153748,9.568733053,297.8263072,grapes,Copper Fungicide,treats bacterial and fungal diseases.
130.6366989,83.92345617,163.4408555,21.50672134,60.91540303,3.652384243,170.7368669,banana,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
122.2416804,69.22154537,75.77189272,21.5069602,52.44115172,4.658031017,233.8139964,coffee,Systemic Fungicide,Fungicide controls Coffee Leaf Rust.
24.01835905,79.82307719,76.79095976,21.5070063,97.95299112,9.307772351,40.47871956,papaya,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
98.94603163,72.13550856,101.3718345,21.51306076,75.7147581,9.836547044,274.8033527,banana,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
103.005129,114.1783013,82.85033991,21.51542696,92.34414654,7.20072961,240.8306272,papaya,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
90.3657964,128.9222426,125.8247282,21.516633,69.50093191,6.505036909,259.8405748,grapes,Copper Fungicide,treats bacterial and fungal diseases.
118.0431834,33.69347436,44.21391422,21.51773641,87.9649194,6.319974304,236.6680078,rice,Fungicide (Azoxystrobin),"broad-spectrum fungicide controls rusts, bligh..."
61.16407272,79.55218296,50.93972015,21.52345196,14.91043799,4.464295625,103.7595293,kidneybeans,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
136.8636124,130.7681077,200.023484,21.52363501,27.73136199,8.965594922,229.6293201,grapes,Copper Fungicide,treats bacterial and fungal diseases.
124.028961,68.1614429,34.54868301,21.53108771,37.21496411,8.347244211,70.97090055,maize,Fungicide (Azoxystrobin),"broad-spectrum fungicide controls rusts, blights, and leaf spots."
63.23463311,67.03995719,17.14982262,21.53241175,97.1617037,8.588132896,208.7104671,papaya,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
93,47,37,21.53346343,82.14004101,6.500343222,295.9248796,rice,Fungicide (Azoxystrobin),"broad-spectrum fungicide controls rusts, blights, and leaf spots."
0.155959115,34.49115974,48.03469818,21.53512928,20.0849207,9.092076811,70.88138524,kidneybeans,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
75,49,15,21.53574127,71.50905983,5.918263801,102.4852929,maize,Fungicide (Azoxystrobin),"broad-spectrum fungicide controls rusts, blights, and leaf spots."
2,79,15,21.53577883,65.47227704,7.505283615,35.75107592,lentil,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
28,66,23,21.53989176,24.25386207,5.99616119,120.6913038,kidneybeans,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
29.23764798,110.0913632,73.77421817,21.54083297,89.65078618,3.568313137,107.1046128,mothbeans,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
86,55,21,21.54156232,59.64024162,6.803931519,109.7515385,maize,Fungicide (Azoxystrobin),"broad-spectrum fungicide controls rusts, blights, and leaf spots."
76.87596286,139.9468303,58.74884679,21.54384535,80.58486899,4.669254357,90.0801069,banana,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
85.64123604,53.80623191,88.21370307,21.55116286,82.64730985,4.674244383,52.88156711,watermelon,Bio-Pesticide (Neem Oil),controls pests and powdery mildew.
133.388099,86.69125117,102.2615902,21.55142551,85.04430557,9.505725234,128.3704511,banana,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
42.82488804,94.85950573,40.67623871,21.55263427,75.81291068,5.752784687,222.8392065,rice,Fungicide (Azoxystrobin),"broad-spectrum fungicide controls rusts, bligh..."
93.77709157,144.2986373,171.8865329,21.55266927,79.26951139,9.913969483,72.71810591,grapes,Copper Fungicide,treats bacterial and fungal diseases.
132.3967035,72.31951254,68.22441047,21.55344617,51.10944249,4.271206314,242.7705394,banana,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
61.56696468,116.8910353,45.41878648,21.56587946,51.25225847,3.53043886,189.0895172,grapes,Copper Fungicide,treats bacterial and fungal diseases.
25.80411511,23.11051163,69.96840488,21.57177152,38.27284334,3.663945672,37.66279189,mothbeans,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
11,18,42,21.57936934,94.88267728,5.938528744,102.8593382,pomegranate,Copper Fungicide,Copper-based bactericide/fungicide treats blight and scab.
24.12730742,88.18078108,117.7664629,21.58553743,42.40655697,9.746404659,51.90314548,lentil,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
134.121155,107.7602238,122.0658142,21.58630028,29.04264478,7.146908644,267.1489431,banana,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
90.06877996,55.71108367,77.00052241,21.5863626,31.91911755,5.961416356,25.62388534,muskmelon,Bio-Pesticide (Neem Oil),controls pests and powdery mildew.
85,38,41,21.58711777,82.7883708,6.249050656,276.6552459,rice,Fungicide (Azoxystrobin),"broad-spectrum fungicide controls rusts, blights, and leaf spots."
13.97670693,45.29430046,142.1106403,21.58757555,93.5818441,7.356407362,97.66742991,papaya,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
102.1911687,71.88656648,161.5168051,21.5878853,81.58010908,4.028351325,51.12336205,banana,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
93.57654686,53.67366159,185.9902573,21.58994323,96.99085389,7.40504341,109.9783764,apple,Copper Fungicide,treats bacterial and fungal diseases.
107.2824145,86.27589503,37.223608,21.59037851,82.78885265,6.863029064,27.57357844,muskmelon,Bio-Pesticide (Neem Oil),controls pests and powdery mildew.
40,73,20,21.59343016,20.31871249,5.811314232,61.13872036,kidneybeans,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
21.21933021,54.86992531,110.3377372,21.59493373,77.52768562,6.007422241,57.23199913,chickpea,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
117.0204391,127.9621956,9.712057229,21.59680123,48.5185101,9.758686971,225.5541669,pigeonpeas,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
68.06299799,124.650428,181.2647455,21.6002165,25.04595917,9.795655847,41.86068353,grapes,Copper Fungicide,treats bacterial and fungal diseases.
29.84618412,139.1400751,44.45263046,21.60116434,25.62461694,5.729854436,177.7818421,kidneybeans,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
92.52763263,9.547779924,129.1708083,21.60605719,38.91631113,5.453532477,227.3792365,coffee,Systemic Fungicide,Fungicide controls Coffee Leaf Rust.
79.14085751,81.92954402,181.0974183,21.61045975,39.46663012,4.520580871,56.898044,banana,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
63.85581244,91.58736366,201.3109405,21.61369688,32.65595565,9.724346505,194.5328481,jute,Biological Insecticide,Bt (Bacillus thuringiensis) controls chewing caterpillars.
89.87325887,133.3961933,75.426602,21.61721367,30.88527123,5.129292119,61.08997766,grapes,Copper Fungicide,treats bacterial and fungal diseases.
41.65470281,37.39364074,79.51560289,21.61876052,65.35588181,8.269018819,186.4056502,jute,Biological Insecticide,Bt (Bacillus thuringiensis) controls chewing caterpillars.
103.8809293,8.403336029,198.5931759,21.62320782,78.48722889,5.646026741,34.02242376,watermelon,Bio-Pesticide (Neem Oil),controls pests and powdery mildew.
111.8347359,100.7678934,90.49704586,21.62410021,62.8960693,7.499546489,104.032095,banana,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
102.9568055,80.37343404,6.974540874,21.62586021,41.42752301,5.421267341,58.90128583,watermelon,Bio-Pesticide (Neem Oil),controls pests and powdery mildew.
25,60,22,21.63149148,21.17919701,5.887263027,134.3649948,kidneybeans,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
74,48,17,21.63162756,60.27766379,6.430616465,69.21803098,maize,Fungicide (Azoxystrobin),"broad-spectrum fungicide controls rusts, blights, and leaf spots."
37.97588693,101.9026144,37.13720287,21.63194617,15.06230143,9.162139697,178.9480426,kidneybeans,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
55.79092136,139.0369874,69.55881063,21.63917965,39.07184872,7.503667359,100.5589754,grapes,Copper Fungicide,treats bacterial and fungal diseases.
122.0995984,38.39914926,5.149067406,21.64625828,54.25970626,5.424223485,135.0599536,coffee,Systemic Fungicide,Fungicide controls Coffee Leaf Rust.
56.28568418,53.76052133,175.4071357,21.64815976,25.20524236,5.374630634,129.7813359,chickpea,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
30.30872668,43.91685741,69.36477206,21.64858095,85.17603171,7.375349637,53.3407933,jute,Biological Insecticide,Bt (Bacillus thuringiensis) controls chewing caterpillars.
4.406817314,18.53285925,69.2032931,21.65469255,50.41160716,6.843158194,120.6171932,mango,Spinosad Bait Spray,Fruit fly bait/lure attracts and kills adult f...
1.010991466,90.44283387,34.3134184,21.65489783,62.04099879,8.330483645,277.1122124,pigeonpeas,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
9,77,17,21.65845777,63.58337146,6.280725549,38.07659414,lentil,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
124.5200042,29.21939611,71.10531117,21.66023296,88.76607251,5.949385275,181.669509,jute,Biological Insecticide,Bt (Bacillus thuringiensis) controls chewing caterpillars.
40,27,45,21.6602498,94.79397419,5.885638185,112.4349689,pomegranate,Copper Fungicide,Copper-based bactericide/fungicide treats blight and scab.
125.4287411,116.1421826,90.85752268,21.66537673,36.48574795,9.861553118,134.7777247,grapes,Copper Fungicide,treats bacterial and fungal diseases.
79,43,39,21.66628296,80.70960551,7.062779015,210.8142087,rice,Fungicide (Azoxystrobin),"broad-spectrum fungicide controls rusts, blights, and leaf spots."
99.98515156,31.11580849,126.7819632,21.66954456,25.06191853,3.576971435,225.3903251,coffee,Systemic Fungicide,Fungicide controls Coffee Leaf Rust.
130.9243337,100.4870095,27.04335757,21.67331587,36.2536633,7.515348742,52.65918784,banana,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
79.67690183,92.37541106,126.2431081,21.67555978,39.02750252,7.999028754,176.5357169,banana,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
134.5975448,32.26107653,110.9643693,21.67592943,64.79074528,9.106879506,140.5443874,coffee,Systemic Fungicide,Fungicide controls Coffee Leaf Rust.
48.33047002,130.6097117,12.91722012,21.67647787,82.17953576,8.615786184,149.9015176,pigeonpeas,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
117.8291272,25.36764736,17.19809161,21.67929115,59.94692949,9.343572006,75.7127158,coffee,Systemic Fungicide,Fungicide controls Coffee Leaf Rust.
37.59805779,57.90202973,116.1455851,21.68346484,48.81547709,7.661443149,292.4314105,chickpea,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
110.9789374,66.58564756,181.817427,21.68501278,18.67120101,5.655275787,261.3655568,chickpea,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
62,48,20,21.70181447,60.47470519,6.708446922,95.71388473,maize,Fungicide (Azoxystrobin),"broad-spectrum fungicide controls rusts, blights, and leaf spots."
10.11097397,5.343035667,66.811242,21.70190713,41.59079791,8.05979398,90.56603717,mango,Spinosad Bait Spray,Fruit fly bait/lure attracts and kills adult f...
34,140,198,21.70416965,93.44006288,5.751707342,115.1781396,apple,Copper Fungicide,treats bacterial and fungal diseases.
115.4255532,136.5883102,42.11783486,21.70585178,80.48739699,5.695012696,262.7317295,rice,Fungicide (Azoxystrobin),"broad-spectrum fungicide controls rusts, bligh..."
76.74399492,131.5244284,66.49442431,21.70892989,30.48702772,4.93498358,226.2262646,grapes,Copper Fungicide,treats bacterial and fungal diseases.
78.55162914,134.4285625,165.6968828,21.71563219,83.9073253,9.712647405,128.4501336,grapes,Copper Fungicide,treats bacterial and fungal diseases.
69.62464667,114.158897,71.73151166,21.71657089,58.08899006,8.240227548,149.0094715,grapes,Copper Fungicide,treats bacterial and fungal diseases.
138.8826246,77.38456817,157.5023898,21.7178689,62.24535484,4.695744129,214.467748,banana,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
139.6148525,77.87391898,198.7143683,21.72043455,70.20503085,3.531770616,297.9229163,banana,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
5.64697887,49.78124898,86.69329939,21.72322763,60.70946943,5.475974303,88.96623231,chickpea,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
99,55,35,21.7238313,80.2389895,6.501697816,277.9626192,rice,Fungicide (Azoxystrobin),"broad-spectrum fungicide controls rusts, blights, and leaf spots."
14,139,197,21.72484506,92.83975602,6.056529526,121.6961761,apple,Copper Fungicide,treats bacterial and fungal diseases.
66.55026719,8.015357179,147.7610516,21.73539286,35.79921208,8.789024561,32.41226054,mothbeans,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
101.525554,22.63083152,96.63846904,21.74055109,32.93249542,4.486947118,58.50313888,watermelon,Bio-Pesticide (Neem Oil),controls pests and powdery mildew.
101.9267207,42.35786197,14.05199326,21.74150798,14.98810737,5.989270749,281.5526566,kidneybeans,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
12,58,23,21.74600081,63.39503184,6.765091462,50.43306085,lentil,Foliar Fungicide (Mancozeb),prevents leaf spots and blights.
97.59701028,72.11129405,8.009502427,21.74718298,40.23002027,5.68346334,135.4839345,banana,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
122.2456559,84.09423284,142.1428515,21.75160954,81.66620073,5.306912111,221.067272,rice,Fungicide (Azoxystrobin),"broad-spectrum fungicide controls rusts, bligh..."
45.44871534,103.805982,117.7983762,21.75197846,84.13654639,5.579811284,230.0405688,rice,Fungicide (Azoxystrobin),"broad-spectrum fungicide controls rusts, bligh..."
74.75182415,64.6599397,95.28478604,21.75316991,94.60473367,8.258853104,81.76063817,papaya,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
95.33635304,79.84667266,159.5935025,21.7543077,93.26082766,8.539629075,67.35635381,banana,Bio-Pesticide (Neem Oil),Neem oil controls pests and powdery mildew.
